filename,text,source
img_372.jpg,Antazol,RxHand Original
img_373.jpg,Antazol,RxHand Original
img_374.jpg,antazol,RxHand Original
img_375.jpg,Anustat,RxHand Original
img_376.jpg,Anustat,RxHand Original
img_377.jpg,anustat,RxHand Original
img_378.jpg,Amitip,RxHand Original
img_379.jpg,Amitip,RxHand Original
img_380.jpg,Amitip,RxHand Original
img_381.jpg,Amitip,RxHand Original
img_382.jpg,Aorifip,RxHand Original
img_383.jpg,Aorifip,RxHand Original
img_384.jpg,Apeclo,RxHand Original
img_385.jpg,Apeclo,RxHand Original
img_386.jpg,Apeclo,RxHand Original
img_387.jpg,Apeclo,RxHand Original
img_388.jpg,Apeclo,RxHand Original
img_389.jpg,Apeclo,RxHand Original
img_390.jpg,Apeclo,RxHand Original
img_391.jpg,apedra sr,RxHand Original
img_392.jpg,Apeelo,RxHand Original
img_393.jpg,Apeelo,RxHand Original
img_394.jpg,Apeelo,RxHand Original
img_395.jpg,Apeelo,RxHand Original
img_396.jpg,Apeelo,RxHand Original
img_397.jpg,Apeelo,RxHand Original
img_398.jpg,Apeelo,RxHand Original
img_399.jpg,apuldon,RxHand Original
img_400.jpg,apuldon,RxHand Original
img_401.jpg,Arth-A Max,RxHand Original
img_402.jpg,Aristovil-B,RxHand Original
img_403.jpg,Aristovit,RxHand Original
img_405.jpg,Aristovit,RxHand Original
img_406.jpg,Aristovit -B,RxHand Original
img_407.jpg,Aristovit-B,RxHand Original
img_408.jpg,Arlila,RxHand Original
img_409.jpg,Arlin,RxHand Original
img_410.jpg,Arlin,RxHand Original
img_411.jpg,Arlin,RxHand Original
img_412.jpg,Arlin,RxHand Original
img_413.jpg,Arlin,RxHand Original
img_414.jpg,Arlin,RxHand Original
img_415.jpg,Arlin,RxHand Original
img_416.jpg,arlin,RxHand Original
img_417.jpg,Arnitip,RxHand Original
img_418.jpg,Aropen,RxHand Original
img_419.jpg,Aropen,RxHand Original
img_420.jpg,Aropen,RxHand Original
img_421.jpg,Aropens,RxHand Original
img_422.jpg,Arsiloca,RxHand Original
img_423.jpg,arth,RxHand Original
img_424.jpg,arth,RxHand Original
img_425.jpg,arth,RxHand Original
img_426.jpg,arth,RxHand Original
img_427.jpg,Arth  ,RxHand Original
img_428.jpg,Arth A Max,RxHand Original
img_429.jpg,Arth A Max,RxHand Original
img_430.jpg,Arth A max,RxHand Original
img_431.jpg,Arth A max,RxHand Original
img_432.jpg,Arth An,RxHand Original
img_433.jpg,Arth ATS,RxHand Original
img_434.jpg,artica,RxHand Original
img_435.jpg,Ascobex,RxHand Original
img_436.jpg,Ascoson,RxHand Original
img_437.jpg,ascoson,RxHand Original
img_438.jpg,Asthma,RxHand Original
img_439.jpg,Asynta,RxHand Original
img_440.jpg,Asynta,RxHand Original
img_441.jpg,Asynta,RxHand Original
img_442.jpg,Asynta,RxHand Original
img_443.jpg,Asynta,RxHand Original
img_444.jpg,asynta,RxHand Original
img_445.jpg,Asynta max,RxHand Original
img_446.jpg,Asynta max,RxHand Original
img_447.jpg,Asynta max,RxHand Original
img_448.jpg,Asynta max,RxHand Original
img_449.jpg,atlin,RxHand Original
img_450.jpg,Atoz,RxHand Original
img_451.jpg,Atoz,RxHand Original
img_452.jpg,Atozen,RxHand Original
img_453.jpg,Auolac,RxHand Original
img_454.jpg,Auolac,RxHand Original
img_455.jpg,Autazol,RxHand Original
img_456.jpg,Avloclav,RxHand Original
img_457.jpg,Avloclav,RxHand Original
img_458.jpg,Avloclav,RxHand Original
img_459.jpg,Avolac,RxHand Original
img_460.jpg,Avolac,RxHand Original
img_461.jpg,Avolac,RxHand Original
img_462.jpg,Avolac,RxHand Original
img_463.jpg,Avolac,RxHand Original
img_464.jpg,Avolac,RxHand Original
img_465.jpg,Avolac,RxHand Original
img_466.jpg,Avolac,RxHand Original
img_467.jpg,Avolac,RxHand Original
img_468.jpg,Avolac,RxHand Original
img_469.jpg,Avolac,RxHand Original
img_470.jpg,Avolac,RxHand Original
img_471.jpg,avolu,RxHand Original
img_472.jpg,Axim,RxHand Original
img_473.jpg,Axim,RxHand Original
img_474.jpg,axim,RxHand Original
img_475.jpg,Axim CV,RxHand Original
img_476.jpg,Axim CV,RxHand Original
img_477.jpg,axim cv,RxHand Original
img_478.jpg,Aximcy,RxHand Original
img_479.jpg,axon,RxHand Original
img_480.jpg,axon,RxHand Original
img_481.jpg,axon,RxHand Original
img_482.jpg,Ayim,RxHand Original
img_483.jpg,Azibact,RxHand Original
img_484.jpg,Azinel,RxHand Original
img_485.jpg,Azinil,RxHand Original
img_486.jpg,Azosite,RxHand Original
img_487.jpg,B. 50 forte,RxHand Original
img_488.jpg,B126,RxHand Original
img_489.jpg,bactrocin,RxHand Original
img_490.jpg,Bactrosin ,RxHand Original
img_491.jpg,Baemax,RxHand Original
img_492.jpg,Baemax,RxHand Original
img_493.jpg,Barbit,RxHand Original
img_494.jpg,Barbit,RxHand Original
img_495.jpg,Barbit,RxHand Original
img_496.jpg,Barbit,RxHand Original
img_497.jpg,Barbit,RxHand Original
img_498.jpg,Barbit,RxHand Original
img_499.jpg,Barbit,RxHand Original
img_500.jpg,Barbit,RxHand Original
img_501.jpg,Barbit,RxHand Original
img_502.jpg,Barbit,RxHand Original
img_503.jpg,Barmax,RxHand Original
img_504.jpg,Barbit,RxHand Original
img_505.jpg,Bartrocin,RxHand Original
img_506.jpg,Baumax,RxHand Original
img_507.jpg,Becobion,RxHand Original
img_508.jpg,Becobion,RxHand Original
img_509.jpg,becobion,RxHand Original
img_510.jpg,becobion,RxHand Original
img_511.jpg,becobion,RxHand Original
img_512.jpg,Beconal,RxHand Original
img_513.jpg,Beconal,RxHand Original
img_514.jpg,Beklo,RxHand Original
img_515.jpg,Beklo,RxHand Original
img_516.jpg,Beklo,RxHand Original
img_517.jpg,Beklo,RxHand Original
img_518.jpg,Beklo,RxHand Original
img_519.jpg,Beklo,RxHand Original
img_520.jpg,Beklo,RxHand Original
img_521.jpg,Beklo,RxHand Original
img_522.jpg,BEKLO,RxHand Original
img_523.jpg,Beklo,RxHand Original
img_524.jpg,Beklo,RxHand Original
img_525.jpg,beklo,RxHand Original
img_526.jpg,Beklo 10,RxHand Original
img_527.jpg,Ben A,RxHand Original
img_528.jpg,bengel,RxHand Original
img_529.jpg,Best Fresh,RxHand Original
img_530.jpg,betaloc,RxHand Original
img_531.jpg,Bex 10,RxHand Original
img_532.jpg,Bex 10,RxHand Original
img_533.jpg,Bexitrol,RxHand Original
img_534.jpg,Bexitrol,RxHand Original
img_535.jpg,Bexter,RxHand Original
img_536.jpg,Bextwfiluy,RxHand Original
img_537.jpg,Bicozin,RxHand Original
img_538.jpg,Bicozin,RxHand Original
img_539.jpg,Bilan,RxHand Original
img_540.jpg,Bilan,RxHand Original
img_541.jpg,Bilan,RxHand Original
img_542.jpg,Bilan,RxHand Original
img_543.jpg,Bilan,RxHand Original
img_544.jpg,Bilan,RxHand Original
img_545.jpg,Bilau,RxHand Original
img_546.jpg,Bilau,RxHand Original
img_547.jpg,Bilau,RxHand Original
img_548.jpg,Bilau 20,RxHand Original
img_549.jpg,Bilax,RxHand Original
img_550.jpg,Bilaxe,RxHand Original
img_551.jpg,Bilaxe,RxHand Original
img_552.jpg,Bilaxe,RxHand Original
img_553.jpg,Bilaxe,RxHand Original
img_554.jpg,Bilaxe,RxHand Original
img_555.jpg,Bilaxe,RxHand Original
img_556.jpg,Bilaxe,RxHand Original
img_557.jpg,Bilaxe,RxHand Original
img_558.jpg,Bilaxe,RxHand Original
img_559.jpg,Bilaxe,RxHand Original
img_560.jpg,Bilaxe,RxHand Original
img_561.jpg,Bilaxe,RxHand Original
img_562.jpg,Bilaxe,RxHand Original
img_563.jpg,Bilaxe,RxHand Original
img_564.jpg,Bilaxe,RxHand Original
img_565.jpg,Bilaxe,RxHand Original
img_566.jpg,Bilaxe,RxHand Original
img_567.jpg,Bilaxe,RxHand Original
img_568.jpg,Bilaxe,RxHand Original
img_569.jpg,Bilaxe,RxHand Original
img_570.jpg,bilaxe,RxHand Original
img_571.jpg,bilaxe,RxHand Original
img_572.jpg,bilaxe,RxHand Original
img_573.jpg,bilaxe,RxHand Original
img_574.jpg,bilaxe,RxHand Original
img_575.jpg,Bildent,RxHand Original
img_576.jpg,Bilfast,RxHand Original
img_577.jpg,Bilfast,RxHand Original
img_578.jpg,Bilfastl,RxHand Original
img_579.jpg,Bilista,RxHand Original
img_580.jpg,Bilista,RxHand Original
img_581.jpg,Billi,RxHand Original
img_582.jpg,Bilon,RxHand Original
img_583.jpg,Biloxe,RxHand Original
img_584.jpg,Bilozin,RxHand Original
img_585.jpg,Biltant,RxHand Original
img_586.jpg,Biltin,RxHand Original
img_587.jpg,Biltin,RxHand Original
img_588.jpg,Biltin,RxHand Original
img_589.jpg,Biltin,RxHand Original
img_590.jpg,Biltin,RxHand Original
img_591.jpg,Biltin 20,RxHand Original
img_592.jpg,Biocal-Dx,RxHand Original
img_593.jpg,Bionic,RxHand Original
img_594.jpg,Biscor,RxHand Original
img_595.jpg,Biscor,RxHand Original
img_596.jpg,Biscor,RxHand Original
img_597.jpg,Biscor,RxHand Original
img_598.jpg,Biscor,RxHand Original
img_599.jpg,Biscor,RxHand Original
img_600.jpg,Biscor,RxHand Original
img_601.jpg,Biscor 5,RxHand Original
img_602.jpg,Biscor 5,RxHand Original
img_603.jpg,Biscor 5,RxHand Original
img_604.jpg,Biscor 5,RxHand Original
img_605.jpg,Biscor 5,RxHand Original
img_606.jpg,Biscor max,RxHand Original
img_607.jpg,Biscor max,RxHand Original
img_608.jpg,Biscor,RxHand Original
img_609.jpg,Biscor,RxHand Original
img_610.jpg,Biscor,RxHand Original
img_611.jpg,Bislol,RxHand Original
img_612.jpg,Bislol,RxHand Original
img_613.jpg,Bislol,RxHand Original
img_614.jpg,Bislol,RxHand Original
img_615.jpg,Bislol,RxHand Original
img_616.jpg,Bislol,RxHand Original
img_617.jpg,Bislol,RxHand Original
img_618.jpg,Bislol,RxHand Original
img_619.jpg,Bislol,RxHand Original
img_620.jpg,Bislol,RxHand Original
img_621.jpg,Bislol,RxHand Original
img_622.jpg,Bislol,RxHand Original
img_623.jpg,Bislol,RxHand Original
img_624.jpg,Bislol 5,RxHand Original
img_625.jpg,Bislol 5,RxHand Original
img_626.jpg,Biscor,RxHand Original
img_627.jpg,Bisnen2.5,RxHand Original
img_628.jpg,Bisoren,RxHand Original
img_629.jpg,Bisoren,RxHand Original
img_630.jpg,Bisoren,RxHand Original
img_631.jpg,Bisoren,RxHand Original
img_632.jpg,Bisoren,RxHand Original
img_633.jpg,Bisoren,RxHand Original
img_634.jpg,Bisoren 5,RxHand Original
img_635.jpg,Bisoren 5,RxHand Original
img_636.jpg,Bizoran,RxHand Original
img_637.jpg,Bizoran,RxHand Original
img_638.jpg,Bizoran,RxHand Original
img_639.jpg,Bizoran,RxHand Original
img_640.jpg,Bizoran,RxHand Original
img_641.jpg,Bizoran,RxHand Original
img_642.jpg,Bizoran,RxHand Original
img_643.jpg,blomen,RxHand Original
img_644.jpg,Blood,RxHand Original
img_645.jpg,BONID,RxHand Original
img_646.jpg,Brain.V,RxHand Original
img_647.jpg,Brain.V,RxHand Original
img_648.jpg,Bredicon,RxHand Original
img_649.jpg,Brezofil,RxHand Original
img_650.jpg,Brezofil,RxHand Original
img_651.jpg,Brezofil,RxHand Original
img_652.jpg,Brezofil 200,RxHand Original
img_653.jpg,Brodil,RxHand Original
img_654.jpg,Brodin,RxHand Original
img_655.jpg,Bromen,RxHand Original
img_656.jpg,Bron Gel,RxHand Original
img_657.jpg,BRON GVEL,RxHand Original
img_658.jpg,BRON WASFI,RxHand Original
img_659.jpg,Bron Wash,RxHand Original
img_660.jpg,Broxolite,RxHand Original
img_661.jpg,Broxolite,RxHand Original
img_662.jpg,budicort,RxHand Original
img_663.jpg,budicort,RxHand Original
img_664.jpg,budicort,RxHand Original
img_665.jpg,budicort,RxHand Original
img_666.jpg,budicort,RxHand Original
img_667.jpg,budicort,RxHand Original
img_668.jpg,budicort,RxHand Original
img_669.jpg,budicort,RxHand Original
img_670.jpg,budicort,RxHand Original
img_671.jpg,budicort,RxHand Original
img_672.jpg,Bukof,RxHand Original
img_673.jpg,cabergol,RxHand Original
img_674.jpg,cabetool,RxHand Original
img_675.jpg,cabretol cr,RxHand Original
img_676.jpg,cabretol cr,RxHand Original
img_677.jpg,Caficid,RxHand Original
img_678.jpg,Cafixim,RxHand Original
img_679.jpg,calacef,RxHand Original
img_680.jpg,Calamine,RxHand Original
img_681.jpg,Calbo,RxHand Original
img_682.jpg,Calbo  ,RxHand Original
img_683.jpg,Calbo D,RxHand Original
img_684.jpg,Calbo D,RxHand Original
img_685.jpg,Calbo-D,RxHand Original
img_686.jpg,Calbo-D,RxHand Original
img_687.jpg,Calbo-D,RxHand Original
img_688.jpg,Calbo-D,RxHand Original
img_689.jpg,Calbo-D,RxHand Original
img_692.jpg,Calbo-D,RxHand Original
img_693.jpg,Calbo-D,RxHand Original
img_694.jpg,Calbo-D,RxHand Original
img_695.jpg,Calbo-D,RxHand Original
img_696.jpg,Calbon,RxHand Original
img_697.jpg,Calboral,RxHand Original
img_698.jpg,Calboral,RxHand Original
img_699.jpg,Calboral,RxHand Original
img_700.jpg,Calboral,RxHand Original
img_701.jpg,Calboral,RxHand Original
img_702.jpg,calboral,RxHand Original
img_703.jpg,Calboral,RxHand Original
img_704.jpg,calboral,RxHand Original
img_705.jpg,Calboral,RxHand Original
img_706.jpg,Calboral,RxHand Original
img_707.jpg,calboral,RxHand Original
img_708.jpg,Calboral,RxHand Original
img_709.jpg,Calboral,RxHand Original
img_710.jpg,Calboral,RxHand Original
img_711.jpg,Calboral,RxHand Original
img_712.jpg,Calboral,RxHand Original
img_713.jpg,Calboral,RxHand Original
img_714.jpg,Calboral,RxHand Original
img_715.jpg,Calboral,RxHand Original
img_716.jpg,Calboral,RxHand Original
