filename,text,source
img_8377.png,Metro,Training
img_5758.png,Bacaid,Testing
img_7188.png,Cetisoft,Training
img_10129.png,Nexcap,Validation
img_5925.png,Esonix,Testing
img_10169.png,Odmon,Validation
img_2718.jpg,Lactomore,RxHand Original
img_7155.png,Candinil,Training
img_2659.jpg,Itolcive 80,RxHand Original
img_3998.jpg,o2 inhalation,RxHand Original
img_3439.jpg,Napryn,RxHand Original
img_9185.png,Rivotril,Training
img_9495.png,Vifas,Training
img_3287.jpg,Napa,RxHand Original
img_9664.png,Bacaid,Validation
img_2045.jpg,Fenix-V,RxHand Original
img_5594.jpg,xyrl 10,RxHand Original
img_9519.png,Vifas,Training
img_684.jpg,Calbo D,RxHand Original
img_8193.png,Lucan-R,Training
img_9779.png,Denixil,Validation
img_9609.png,Atrizin,Validation
img_2998.jpg,Microgest,RxHand Original
img_4179.jpg,ornopain,RxHand Original
img_2220.jpg,Fluclox,RxHand Original
img_9538.png,Zithrin,Training
img_1846.jpg,epitra,RxHand Original
img_4621.jpg,Seclo,RxHand Original
img_6403.png,Telfast,Testing
img_9815.png,Disopan,Validation
img_6115.png,Lumona,Testing
img_102.jpg,abasaglar,RxHand Original
img_3883.jpg,Nimifete,RxHand Original
img_1556.jpg,Diet,RxHand Original
img_5411.jpg,voltalin,RxHand Original
img_7491.png,Esoral,Training
img_1876.jpg,Eslilex,RxHand Original
img_7743.png,Filmet,Training
img_1971.jpg,Etorix,RxHand Original
img_2556.jpg,inj,RxHand Original
img_1779.jpg,Emistat,RxHand Original
img_9013.png,Provair,Training
img_7901.png,Flexilax,Training
img_5338.jpg,vitabion,RxHand Original
img_4043.jpg,Omeprazole,RxHand Original
img_6980.png,Bacmax,Training
img_902.jpg,Ceevit,RxHand Original
img_5862.png,Conaz,Testing
img_6719.png,Azithrocin,Training
img_2223.jpg,Fluclox,RxHand Original
img_8507.png,Montair,Training
img_6169.png,Monas,Testing
img_3379.jpg,napa,RxHand Original
img_7836.png,Flamyd,Training
img_8465.png,Monas,Training
img_6316.png,Provair,Testing
img_2851.jpg,Maxigam E/D,RxHand Original
img_8064.png,Ketotab,Training
img_8831.png,Nizoder,Training
img_9781.png,Denixil,Validation
img_6381.png,Sergel,Testing
img_6157.png,Metro,Testing
img_2104.jpg,fexocon,RxHand Original
img_7704.png,Fexo,Training
img_4590.jpg,Roxadex,RxHand Original
img_495.jpg,Barbit,RxHand Original
img_418.jpg,Aropen,RxHand Original
img_4402.jpg,reelife,RxHand Original
img_6519.png,Ace,Training
img_4191.jpg,Othera,RxHand Original
img_4036.jpg,omep,RxHand Original
img_3171.jpg,myolax,RxHand Original
img_477.jpg,axim cv,RxHand Original
img_9638.png,Azyth,Validation
img_7883.png,Flexibac,Training
img_1377.jpg,Dexter,RxHand Original
img_8498.png,Montair,Training
img_8984.png,Progut,Training
img_4166.jpg,omira,RxHand Original
img_8632.png,Napa Extend,Training
img_2886.jpg,Maxsulin R,RxHand Original
img_1190.jpg,CORTAN,RxHand Original
img_3705.jpg,Nexe,RxHand Original
img_2396.jpg,Gestrenol,RxHand Original
img_4702.jpg,supp,RxHand Original
img_3790.jpg,nexe mups,RxHand Original
img_3645.jpg,Neuroxen,RxHand Original
img_2216.jpg,Fluclox,RxHand Original
img_1292.jpg,Deromax estam,RxHand Original
img_4503.jpg,Rofuclav,RxHand Original
img_4976.jpg,Tablet,RxHand Original
img_4972.jpg,Tablet,RxHand Original
img_3601.jpg,Neurolin,RxHand Original
img_8243.png,Lumona,Training
img_5152.jpg,Torax,RxHand Original
img_4049.jpg,Omeprazole,RxHand Original
img_7390.png,Dinafex,Training
img_1371.jpg,Dexter,RxHand Original
img_9020.png,Provair,Training
img_4570.jpg,Rosu,RxHand Original
img_808.jpg,Calcor-D,RxHand Original
img_4118.jpg,Omeprazole,RxHand Original
img_388.jpg,Apeclo,RxHand Original
img_306.jpg,Amilin,RxHand Original
img_5657.jpg,Zymet,RxHand Original
img_6920.png,Baclofen,Training
img_9267.png,Rozith,Training
img_512.jpg,Beconal,RxHand Original
img_4542.jpg,Rolac,RxHand Original
img_6287.png,Omastin,Testing
img_8028.png,Ketoral,Training
img_4537.jpg,Rolac,RxHand Original
img_5518.jpg,Xinc B,RxHand Original
img_5030.jpg,Telmidip,RxHand Original
img_3250.jpg,Napa,RxHand Original
img_5869.png,Dancel,Testing
img_10103.png,Montex,Validation
img_6220.png,Napa,Testing
img_10055.png,Metro,Validation
img_4713.jpg,Suppository,RxHand Original
img_4231.jpg,Pantonix,RxHand Original
img_2205.jpg,Flemorif,RxHand Original
img_2579.jpg,Injection,RxHand Original
img_1923.jpg,Esotid,RxHand Original
img_5746.png,Azyth,Testing
img_9921.png,Flexibac,Validation
img_5027.jpg,Telmiaip,RxHand Original
img_9626.png,Axodin,Validation
img_3630.jpg,Neuroxen,RxHand Original
img_6412.png,Tridosil,Testing
img_7652.png,Fexofast,Training
img_7894.png,Flexilax,Training
img_3464.jpg,nebulization,RxHand Original
img_3886.jpg,Niobcard Rtd,RxHand Original
img_2458.jpg,Histacin,RxHand Original
img_2777.jpg,Lifanta,RxHand Original
img_4210.jpg,Paloven,RxHand Original
img_6144.png,Maxpro,Testing
img_366.jpg,Ansulin,RxHand Original
img_1818.jpg,emistat,RxHand Original
img_6222.png,Napa,Testing
img_9145.png,Ritch,Training
img_7442.png,Disopan,Training
img_3382.jpg,napa,RxHand Original
img_9981.png,Ketozol,Validation
img_7551.png,Etizin,Training
img_535.jpg,Bexter,RxHand Original
img_4617.jpg,sckoria,RxHand Original
img_2647.jpg,Iracet,RxHand Original
img_6107.png,Lucan-R,Testing
img_8323.png,Maxima,Training
img_8127.png,Ketozol,Training
img_5735.png,Azithrocin,Testing
img_6346.png,Ritch,Testing
img_4600.jpg,Ruchigold,RxHand Original
img_3892.jpg,Nitrofur,RxHand Original
img_3906.jpg,norium,RxHand Original
img_391.jpg,apedra sr,RxHand Original
img_4019.jpg,Omep,RxHand Original
img_9867.png,Fenadin,Validation
img_9951.png,Ketocon,Validation
img_8988.png,Progut,Training
img_1256.jpg,Delcalen,RxHand Original
img_7358.png,Diflu,Training
img_10319.png,Trilock,Validation
img_8898.png,Omastin,Training
img_7981.png,Ketocon,Training
img_8311.png,Maxima,Training
img_405.jpg,Aristovit,RxHand Original
img_1929.jpg,esprazo,RxHand Original
img_8750.png,Nexum,Training
img_9668.png,Backtone,Validation
img_3096.jpg,Monfast,RxHand Original
img_2600.jpg,Injection,RxHand Original
img_8817.png,Nizoder,Training
img_8.jpg,movax,89
img_2750.jpg,Lecor,RxHand Original
img_1176.jpg,coral cal,RxHand Original
img_9676.png,Backtone,Validation
img_8525.png,Montair,Training
img_8511.png,Montair,Training
img_5466.jpg,wfiCore,RxHand Original
img_10211.png,Provair,Validation
img_10140.png,Nexum,Validation
img_10002.png,Lucan-R,Validation
img_1569.jpg,diet,RxHand Original
img_7798.png,Fixal,Training
img_4309.jpg,Profen,RxHand Original
img_9983.png,Ketozol,Validation
img_3599.jpg,Neurolin,RxHand Original
img_3613.jpg,Neuroxen,RxHand Original
img_3159.jpg,Movafllfj,RxHand Original
img_7038.png,Beklo,Training
img_4699.jpg,supp,RxHand Original
img_9406.png,Telfast,Training
img_358.jpg,Anitip,RxHand Original
img_7664.png,Fexofast,Training
img_4335.jpg,protein,RxHand Original
img_10151.png,Nidazyl,Validation
img_1834.jpg,Empofi,RxHand Original
img_1804.jpg,emistat,RxHand Original
img_3114.jpg,Montelon,RxHand Original
img_8905.png,Omastin,Training
img_3840.jpg,Nexum,RxHand Original
img_2854.jpg,Maxima,RxHand Original
img_1459.jpg,Dexter,RxHand Original
img_2113.jpg,Fexofenadinee,RxHand Original
img_2278.jpg,Folita 5,RxHand Original
img_9334.png,Tamen,Training
img_10131.png,Nexcap,Validation
img_9957.png,Ketocon,Validation
img_9982.png,Ketozol,Validation
img_8983.png,Progut,Training
img_680.jpg,Calamine,RxHand Original
img_9236.png,Romycin,Training
img_9999.png,Lucan-R,Validation
img_4361.jpg,Radiflex rafid,RxHand Original
img_783.jpg,Calcor-D,RxHand Original
img_4018.jpg,Omep,RxHand Original
img_8809.png,Nizoder,Training
img_950.jpg,ceevit,RxHand Original
img_719.jpg,Calboral,RxHand Original
img_5083.jpg,texit,RxHand Original
img_432.jpg,Arth An,RxHand Original
img_2024.jpg,Fenadin,RxHand Original
img_4711.jpg,Suppository,RxHand Original
img_2933.jpg,Meropenem,RxHand Original
img_1608.jpg,docopa,RxHand Original
img_3086.jpg,Monas,RxHand Original
img_3367.jpg,napa,RxHand Original
img_1116.jpg,Clavutil,RxHand Original
img_9972.png,Ketotab,Validation
img_7310.png,Denixil,Training
img_8176.png,Lucan-R,Training
img_5347.jpg,volirac max,RxHand Original
img_7266.png,Dancel,Training
img_4415.jpg,relentus,RxHand Original
img_8446.png,Metsina,Training
img_8071.png,Ketotab,Training
img_6748.png,Azyth,Training
img_7233.png,Conaz,Training
img_5651.jpg,Zymef,RxHand Original
img_4840.jpg,Tab. Neuro.B,RxHand Original
img_8095.png,Ketozol,Training
img_9660.png,Bacaid,Validation
img_1937.jpg,Esprazo,RxHand Original
img_7248.png,Dancel,Training
img_5579.jpg,xyflo,RxHand Original
img_7521.png,Esoral,Training
img_1275.jpg,denixil,RxHand Original
img_1914.jpg,Esomax,RxHand Original
img_1942.jpg,Esprazo,RxHand Original
img_3230.jpg,nalbun-2,RxHand Original
img_131.jpg,Actrapid,RxHand Original
img_10260.png,Romycin,Validation
img_7698.png,Fexo,Training
img_7558.png,Etizin,Training
img_6875.png,Backtone,Training
img_339.jpg,Anadol,RxHand Original
img_2078.jpg,fevaliv,RxHand Original
img_8836.png,Nizoder,Training
img_1350.jpg,Dexlor,RxHand Original
img_1073.jpg,Cildip,RxHand Original
img_3931.jpg,Normal,RxHand Original
img_7770.png,Fixal,Training
img_10071.png,Monas,Validation
img_558.jpg,Bilaxe,RxHand Original
img_3239.jpg,Nameton,RxHand Original
img_5584.jpg,Xyril,RxHand Original
img_2862.jpg,Maxpro,RxHand Original
img_9936.png,Flexilax,Validation
img_4032.jpg,omep,RxHand Original
img_5939.png,Etizin,Testing
img_6370.png,Rozith,Testing
img_8832.png,Nizoder,Training
img_474.jpg,axim,RxHand Original
img_5360.jpg,Voltalin,RxHand Original
img_10059.png,Metsina,Validation
img_8509.png,Montair,Training
img_6036.png,Flexilax,Testing
img_7869.png,Flexibac,Training
img_1016.jpg,Ceftriaxone,RxHand Original
img_10268.png,Rozith,Validation
img_5718.png,Axodin,Testing
img_1630.jpg,Don A,RxHand Original
img_683.jpg,Calbo D,RxHand Original
img_2753.jpg,Lecor,RxHand Original
img_6901.png,Baclofen,Training
img_4263.jpg,phylopen,RxHand Original
img_4716.jpg,Supra-B,RxHand Original
img_6360.png,Romycin,Testing
img_6170.png,Monas,Testing
img_4873.jpg,Tablet,RxHand Original
img_6463.png,Aceta,Training
img_1795.jpg,Emistat,RxHand Original
img_171.jpg,Alanol,RxHand Original
img_7009.png,Beklo,Training
img_548.jpg,Bilau 20,RxHand Original
img_5969.png,Fexofast,Testing
img_557.jpg,Bilaxe,RxHand Original
img_6024.png,Flexibac,Testing
img_8755.png,Nexum,Training
img_6572.png,Amodis,Training
img_1572.jpg,diet,RxHand Original
img_761.jpg,Calboral Dx,RxHand Original
img_908.jpg,Ceevit,RxHand Original
img_3444.jpg,Nasal,RxHand Original
img_5747.png,Azyth,Testing
img_4705.jpg,supp,RxHand Original
img_4647.jpg,Sergel,RxHand Original
img_5924.png,Esonix,Testing
img_9472.png,Trilock,Training
img_4105.jpg,Omeprazole,RxHand Original
img_9636.png,Azithrocin,Validation
img_8011.png,Ketoral,Training
img_8350.png,Maxpro,Training
img_1149.jpg,clonapex,RxHand Original
img_9923.png,Flexibac,Validation
img_4618.jpg,Scluprud,RxHand Original
img_5576.jpg,Xyflo,RxHand Original
img_3341.jpg,Napa,RxHand Original
img_7193.png,Cetisoft,Training
img_9053.png,Renova,Training
img_8608.png,Napa Extend,Training
img_1535.jpg,Diet,RxHand Original
img_9355.png,Tamen,Training
img_112.jpg,Ace power,RxHand Original
img_6052.png,Ketocon,Testing
img_5381.jpg,Voltalin,RxHand Original
img_3394.jpg,Napa Extra,RxHand Original
img_4204.jpg,p/c,RxHand Original
img_5452.jpg,Vorifast,RxHand Original
img_86.jpg,provas,89
img_1215.jpg,Cratuftzr,RxHand Original
img_9080.png,Renova,Training
img_8785.png,Nidazyl,Training
img_2233.jpg,Flugal,RxHand Original
img_5432.jpg,Vonocab,RxHand Original
img_3647.jpg,Neuroxen,RxHand Original
img_3103.jpg,monfast,RxHand Original
img_288.jpg,Alolrol,RxHand Original
img_5601.jpg,Zesup,RxHand Original
img_8754.png,Nexum,Training
img_8298.png,Maxima,Training
img_7021.png,Beklo,Training
img_814.jpg,Callin,RxHand Original
img_3297.jpg,Napa,RxHand Original
img_461.jpg,Avolac,RxHand Original
img_2151.jpg,finix,RxHand Original
img_6275.png,Odmon,Testing
img_200.jpg,Alfane,RxHand Original
img_3529.jpg,Neuro-B,RxHand Original
img_2012.jpg,Febustat,RxHand Original
img_6837.png,Bacaid,Training
img_5769.png,Backtone,Testing
img_520.jpg,Beklo,RxHand Original
img_8045.png,Ketoral,Training
img_6345.png,Ritch,Testing
img_3675.jpg,Nexe,RxHand Original
img_3528.jpg,Neuro-B,RxHand Original
img_5810.png,Beklo,Testing
img_9423.png,Tridosil,Training
img_1276.jpg,Denixil,RxHand Original
img_10334.png,Vifas,Validation
img_6774.png,Az,Training
img_5454.jpg,vorinox,RxHand Original
img_5482.jpg,Xamic,RxHand Original
img_5051.jpg,Texit,RxHand Original
img_252.jpg,Algin,RxHand Original
img_4922.jpg,Tablet,RxHand Original
img_9799.png,Dinafex,Validation
img_7286.png,Dancel,Training
img_2716.jpg,Lacto,RxHand Original
img_5096.jpg,Thyrox,RxHand Original
img_8969.png,Progut,Training
img_8339.png,Maxpro,Training
img_5886.png,Denixil,Testing
img_362.jpg,ansef,RxHand Original
img_2695.jpg,ketorolac,RxHand Original
img_2339.jpg,Fusid,RxHand Original
img_9089.png,Rhinil,Training
img_6796.png,Az,Training
img_6810.png,Bacaid,Training
img_407.jpg,Aristovit-B,RxHand Original
img_616.jpg,Bislol,RxHand Original
img_1404.jpg,Dexter,RxHand Original
img_3970.jpg,Nucef-cv,RxHand Original
img_7532.png,Etizin,Training
img_5743.png,Azyth,Testing
img_2370.jpg,geolan,RxHand Original
img_7364.png,Diflu,Training
img_6428.png,Vifas,Testing
img_6156.png,Metro,Testing
img_1996.jpg,Ezylife,RxHand Original
img_8370.png,Metro,Training
img_3522.jpg,Neuro-B,RxHand Original
img_5404.jpg,voltalin,RxHand Original
img_3738.jpg,nexe,RxHand Original
img_1854.jpg,Es,RxHand Original
img_2946.jpg,Mervan,RxHand Original
img_7726.png,Fexo,Training
img_8723.png,Nexcap,Training
img_9349.png,Tamen,Training
img_2116.jpg,Fexofenadinee,RxHand Original
img_9854.png,Exium,Validation
img_1261.jpg,Delfmz 30,RxHand Original
img_10073.png,Monas,Validation
img_5953.png,Exium,Testing
img_6297.png,Opton,Testing
img_1480.jpg,Dexter 60,RxHand Original
img_8651.png,Napa,Training
img_9234.png,Romycin,Training
img_3756.jpg,nexe,RxHand Original
img_3789.jpg,nexe mups,RxHand Original
img_4023.jpg,Omep,RxHand Original
img_8883.png,Odmon,Training
img_8551.png,Montene,Training
img_2025.jpg,Fenadin,RxHand Original
img_275.jpg,Algin,RxHand Original
img_10139.png,Nexum,Validation
img_4412.jpg,relenten,RxHand Original
img_9494.png,Vifas,Training
img_4501.jpg,Rofixim,RxHand Original
img_9061.png,Renova,Training
img_1090.jpg,Clacef,RxHand Original
img_6547.png,Alatrol,Training
img_2940.jpg,meropenem,RxHand Original
img_7513.png,Esoral,Training
img_7775.png,Fixal,Training
img_6872.png,Backtone,Training
img_4657.jpg,Sergel,RxHand Original
img_2201.jpg,Flayd,RxHand Original
img_6568.png,Amodis,Training
img_6104.png,Lucan-R,Testing
img_8662.png,Napa,Training
img_9887.png,Fexo,Validation
img_561.jpg,Bilaxe,RxHand Original
img_5575.jpg,xyflo,RxHand Original
img_5957.png,Exium,Testing
img_1037.jpg,Ceftriaxone,RxHand Original
img_2875.jpg,Maxpro,RxHand Original
img_5644.jpg,Zo-mups,RxHand Original
img_2035.jpg,fenix-v,RxHand Original
img_6781.png,Az,Training
img_8016.png,Ketoral,Training
img_5026.jpg,telmacal,RxHand Original
img_1755.jpg,Emetid,RxHand Original
img_7156.png,Candinil,Training
img_4351.jpg,purisal,RxHand Original
img_1267.jpg,Delfrz,RxHand Original
img_2607.jpg,Injection,RxHand Original
img_10173.png,Odmon,Validation
img_7091.png,Canazole,Training
img_7801.png,Fixal,Training
img_6279.png,Omastin,Testing
img_7079.png,Bicozin,Training
img_6569.png,Amodis,Training
img_547.jpg,Bilau,RxHand Original
img_3515.jpg,Neuro B,RxHand Original
img_2870.jpg,Maxpro,RxHand Original
img_6201.png,Montex,Testing
img_160.jpg,alafix,RxHand Original
img_7228.png,Conaz,Training
img_3148.jpg,Montrlon,RxHand Original
img_6516.png,Ace,Training
img_6461.png,Aceta,Training
img_3632.jpg,neuroxen,RxHand Original
img_8068.png,Ketotab,Training
img_6077.png,Ketotab,Testing
img_7738.png,Filmet,Training
img_2160.jpg,Fixgut,RxHand Original
img_799.jpg,Calcor-D,RxHand Original
img_9810.png,Disopan,Validation
img_6726.png,Azithrocin,Training
img_1865.jpg,Escilex,RxHand Original
img_10221.png,Renova,Validation
img_18.jpg,cap caricef 40mg,89
img_8457.png,Monas,Training
img_1781.jpg,Emistat,RxHand Original
img_6182.png,Montair,Testing
img_7616.png,Fenadin,Training
img_1530.jpg,Diet,RxHand Original
img_5197.jpg,Trevox,RxHand Original
img_4912.jpg,Tablet,RxHand Original
img_6520.png,Ace,Training
img_2023.jpg,Fenadin,RxHand Original
img_3674.jpg,Nexe,RxHand Original
img_6315.png,Provair,Testing
img_7679.png,Fexofast,Training
img_9497.png,Vifas,Training
img_1301.jpg,Desolon,RxHand Original
img_5503.jpg,xinc,RxHand Original
img_613.jpg,Bislol,RxHand Original
img_2666.jpg,Kacin,RxHand Original
img_6504.png,Ace,Training
img_4741.jpg,Syrup,RxHand Original
img_6808.png,Bacaid,Training
img_1634.jpg,Don A,RxHand Original
img_2115.jpg,Fexofenadinee,RxHand Original
img_4203.jpg,p/c,RxHand Original
img_3993.jpg,Nystat,RxHand Original
img_8131.png,Leptic,Training
img_5923.png,Esonix,Testing
img_6527.png,Ace,Training
img_7764.png,Filmet,Training
img_3095.jpg,Monas 10,RxHand Original
img_2171.jpg,fixgut,RxHand Original
img_6804.png,Az,Training
img_7256.png,Dancel,Training
img_1857.jpg,escilex,RxHand Original
img_3225.jpg,nalbun 2,RxHand Original
img_6906.png,Baclofen,Training
img_9751.png,Cetisoft,Validation
img_2222.jpg,Fluclox,RxHand Original
img_871.jpg,Capsule,RxHand Original
img_5364.jpg,Voltalin,RxHand Original
img_4401.jpg,Reef-Dx,RxHand Original
img_1304.jpg,Detfacf,RxHand Original
img_1341.jpg,Dexila,RxHand Original
img_8156.png,Leptic,Training
img_6688.png,Azithrocin,Training
img_1698.jpg,Duoblock,RxHand Original
img_10343.png,Zithrin,Validation
img_2793.jpg,Lindac,RxHand Original
img_6562.png,Alatrol,Training
img_10192.png,Opton,Validation
img_5053.jpg,Texit,RxHand Original
img_10016.png,Lumona,Validation
img_6517.png,Ace,Training
img_714.jpg,Calboral,RxHand Original
img_4411.jpg,relenten,RxHand Original
img_460.jpg,Avolac,RxHand Original
img_2761.jpg,Lerozol,RxHand Original
img_595.jpg,Biscor,RxHand Original
img_8789.png,Nidazyl,Training
img_107.jpg,Ace,RxHand Original
img_672.jpg,Bukof,RxHand Original
img_9907.png,Fixal,Validation
img_9994.png,Leptic,Validation
img_5661.jpg,Zymet Pro,RxHand Original
img_8935.png,Opton,Training
img_2436.jpg,hemofix,RxHand Original
img_5908.png,Disopan,Testing
img_6692.png,Azithrocin,Training
img_8589.png,Montex,Training
img_886.jpg,Capsule,RxHand Original
img_311.jpg,Aminosol,RxHand Original
img_7290.png,Denixil,Training
img_23.jpg,tab atconate,89
img_4080.jpg,Omeprazole,RxHand Original
img_727.jpg,calboral,RxHand Original
img_1274.jpg,denixil,RxHand Original
img_3091.jpg,Monas,RxHand Original
img_430.jpg,Arth A max,RxHand Original
img_6473.png,Aceta,Training
img_642.jpg,Bizoran,RxHand Original
img_4107.jpg,Omeprazole,RxHand Original
img_1127.jpg,clindacin,RxHand Original
img_2563.jpg,inj,RxHand Original
img_4375.jpg,Rasiflex,RxHand Original
img_4806.jpg,Tab. ANADOL,RxHand Original
img_8543.png,Montene,Training
img_3046.jpg,m-lucas,RxHand Original
img_846.jpg,Capsule,RxHand Original
img_8151.png,Leptic,Training
img_1870.jpg,Eslilex,RxHand Original
img_2122.jpg,figfimef,RxHand Original
img_5881.png,Denixil,Testing
img_5581.jpg,Xylio,RxHand Original
img_959.jpg,cefaclav,RxHand Original
img_2636.jpg,Injection,RxHand Original
img_5946.png,Etizin,Testing
img_7478.png,Esonix,Training
img_3440.jpg,Napxon,RxHand Original
img_10021.png,M-Kast,Validation
img_8556.png,Montene,Training
img_8328.png,Maxpro,Training
img_2110.jpg,Fexofenadine,RxHand Original
img_763.jpg,Calboral-D,RxHand Original
img_450.jpg,Atoz,RxHand Original
img_170.jpg,alafix,RxHand Original
img_9682.png,Baclofen,Validation
img_5918.png,Esonix,Testing
img_7623.png,Fenadin,Training
img_9964.png,Ketoral,Validation
img_1052.jpg,Cefuroximee,RxHand Original
img_8671.png,Napa,Training
img_5423.jpg,voltalin,RxHand Original
img_2987.jpg,Micoral gel,RxHand Original
img_3614.jpg,Neuroxen,RxHand Original
img_6819.png,Bacaid,Training
img_1720.jpg,Ecosprin Plus,RxHand Original
img_9687.png,Baclofen,Validation
img_6699.png,Azithrocin,Training
